M1,M2,M3,Inclination,Orientation
41.2537060945529,-91.7981520202702,50.6037470575133,6.70667152723458,22.9745189649353
41.1126438853917,-91.9001385078035,50.8141944556649,6.68248124912416,23.0599469721893
41.0119179050077,-91.7196568023373,50.4570698619598,6.67779445435999,23.0228193070648
41.2313607405428,-91.5340184767149,50.5656453641371,6.77033286785157,22.9283385666477
40.9973647770114,-91.8697717446616,50.8254244284495,6.65089981545655,23.0541600984584
41.113789800982,-91.521413405222,50.5242205155492,6.75025642671018,22.9600231327185
40.9839002688258,-91.7408562407572,50.8377430210448,6.70737626532259,22.9782431906036
41.072364952394,-91.7127813087957,50.8108713004531,6.68240103503284,23.0402372240368
41.0410241610004,-91.8319565301829,50.7458978864853,6.76590963367316,22.9604814989546
41.1977281179687,-91.8720635758421,50.683216303698,6.73196188431166,22.9944578962058
41.0488163870142,-91.5798551003254,50.5163709937559,6.79749679691872,22.9180253263354
41.0869180803904,-91.6491829935362,50.6037470575133,6.74362730502052,22.923124650712
40.9872807198171,-91.6572044026681,50.4447512693645,6.75327591429052,22.8947059440735
41.111555265581,-91.7420021563474,50.6720436266929,6.78858730320444,22.9148167626826
41.2178962323573,-91.9413914690529,50.7548933238688,6.67524479217166,22.9677580629527
41.0891526157914,-91.7076246886396,50.5902825493278,6.77151316090954,22.9357297222049
41.2268343739613,-91.4755767816116,50.4089414071689,6.68888691727372,22.8654850965219
41.0387896255994,-91.6680906007755,50.6630481893094,6.77996428838772,22.8647975471677
41.122727942586,-91.7958601890897,50.8131058358541,6.70273530718203,22.931719017639
41.1271970133881,-91.4566691743723,50.330560780795,6.7415818456919,22.796157203311
41.0824490095883,-91.6927277859662,50.6227692563117,6.77888712773287,22.8243467268315
41.2402988821469,-91.5987627075647,50.5387736435455,6.67566878094005,22.8457753483694
41.0958562219944,-91.6302753862969,50.4436053537743,6.79006553431587,22.8046942744585
0.328050423348924,-0.316854255074272,0.265351078869963,0.00646296392907547,0.020798367963249
1.70854868592421,-1.70630842094525,1.61673792883245,-0.000423988768397074,0.405081161157493
4.21651100592675,-4.18963928533512,4.05192314969747,0.00794119504051296,1.15685908414865
7.83290601723348,-7.85083959622108,7.62016678790141,-0.00833080634120239,2.29475326527846
12.5969354921873,-12.5622142498023,12.2677139431051,-0.0290604193690353,3.76490567180464
18.3875907444564,-18.3439313604675,18.0304661507514,-0.00653744844244263,5.58381748822695
24.8243705022946,-25.2520262005803,24.8781139434779,-0.0115164516821295,7.77068280068228
30.2713083732648,-33.3827556797228,32.9169982880609,-0.0667553127106923,10.3365596946166
34.675921423333,-42.4965088479712,41.9736275641348,-0.122177520233697,13.0862987450085
37.8970901475585,-52.6996839678814,51.3068808636979,0.504712792152791,15.4380613109025
40.0859608122968,-64.0314713526403,59.5853188624251,2.13312760085001,17.7499460142553
41.1540687339797,-75.294675689322,66.7364051034529,3.33589435537571,20.4580883287207
41.1294315487891,-85.5798410697154,72.8739290048943,4.13854290916535,22.9367037504566
41.0465818516131,-94.6405956419143,77.8162629456928,5.40565626183102,24.9306541732914
41.0320287236168,-102.643670124302,81.6734148225135,6.39837439683059,26.8491460545075
40.9491790264409,-109.531768737364,84.4488223821272,6.83205761112101,28.5098413053823
40.9984533968222,-115.323799088342,86.1419126667387,7.6039406231433,29.7514408474308
41.210046710564,-120.074192167771,86.7521127185531,8.10823515610565,30.8693044240429
41.2369184311556,-123.640281484666,86.2931735246533,8.30395180934439,31.7765028785412
40.9111346288442,-126.110302539475,85.9201780000231,8.67531440425843,32.2878619811175
41.0511082181947,-127.502017023847,86.059979702035,8.87259523227788,32.6379506530984
41.0018338478134,-127.874439590683,86.1281616796556,8.78284712324858,32.7621679030827
41.2492370237509,-127.448158991105,86.3745335315619,8.81799235440191,32.6829278400161
41.0085374540165,-126.922183735175,85.9436692696235,8.75043490077803,32.4844609893608
40.9346258984446,-127.055109943645,86.1281616796556,8.68724911513101,32.5021252781846
41.2369184311556,-127.515195053135,86.4163594506064,8.79347549034826,32.6697097036825
40.9995993124124,-127.308357289093,86.3132270474829,8.75818701974615,32.5840697020443
41.1148784207927,-126.989219797205,85.9155943376621,8.65164551774158,32.4648429144555
40.9525594774322,-127.129021499217,86.0788873092744,8.70698178159531,32.5410233828961
41.2783432797436,-127.321535318381,86.1442044979193,8.72822705663876,32.554562375595
41.2268343739613,-127.742659297802,86.3109352163023,8.69685761735535,32.5852098880566
40.9839002688258,-127.701406336553,86.5693391819063,8.7196212305559,32.6484071328595
41.116024336383,-126.887233309672,85.9648687080433,8.63963059277768,32.4639032636715
40.9447099556389,-126.872909364794,86.1235780172946,8.61150409461471,32.4293252607353
41.2391529665566,-127.553583225409,86.5057408666468,8.67600195361259,32.5755326308968
41.1126438853917,-127.441283497564,86.19118703712,8.65544995750124,32.5661647709464
41.113789800982,-126.915308241634,85.7207886873176,8.59278556344779,32.4248791082451
40.909988713254,-127.178295869599,86.0456557571568,8.59648687080433,32.443483047853
41.2414447977371,-127.629786612162,86.4026084635233,8.69767694700239,32.6061973320922
41.2459138685392,-127.593690271068,86.3722417003813,8.65821734365173,32.5629676664496
41.1104093499907,-127.36164236404,86.0502394195178,8.63562561778972,32.5471826791937
41.1104093499907,-127.070579804114,86.0175808251954,8.55886646197604,32.4036281036237
41.065661346191,-127.301481795552,86.2513476056087,8.55519953208721,32.4463020002051
40.9715816762305,-127.074017550885,86.0880546339964,8.57561974790567,32.4609066944029
41.10932073018,-126.894108803214,85.8829357433396,8.54148865204973,32.3679271034091
41.1787059191703,-127.261374749893,85.7362585477861,8.55129195992441,32.4328718694872
40.9995993124124,-127.483682374403,86.1728523876758,8.56681338659451,32.4692947965237
41.1742368483683,-127.440137581973,86.3029138071705,8.59166829574728,32.5229007278361
41.2257457541506,-127.353047997113,86.19118703712,8.56898489663805,32.4840198118585
41.070130416993,-127.510611390774,86.4129217038356,8.55070181339543,32.4467431777073
41.0354091746081,-127.377685182304,86.6489803154295,8.57364877309042,32.4899728433499
41.10932073018,-127.004689657674,86.0972219587185,8.50476778695979,32.333927787846
41.1148784207927,-127.431543215046,86.1373290043777,8.52509632953103,32.4202954458841
41.0174755956205,-127.510611390774,86.4599042430363,8.53472775006718,32.439134298188
41.1932590471666,-127.265385454458,86.4106298726551,8.50526626024155,32.3941972183159
40.9055196424519,-127.433835046227,86.2123864755398,8.52705584519038,32.4359830303148
41.2380643467459,-127.326118980742,85.8594444737392,8.52374987871247,32.4154596820932
40.9816657334248,-127.100946567256,85.9534095521407,8.47941440452525,32.354411029022
41.2817237307348,-127.055109943645,86.1069622412358,8.45573405885249,32.3206981923565
41.1305774643793,-127.22642432439,86.1505070336657,8.46935326564275,32.3339163286901
40.9200727704483,-127.374247435533,86.2416073230915,8.49513063684569,32.3979672806078
41.1764713837693,-127.357631659475,86.4427155091824,8.47949461861657,32.375123453316
0,0,0,-0.0088350092009173,0
0.569889606137898,-0.571009165669583,0.491515855257543,-0.0190794945778564,0.114820742144217
2.24484864132257,-2.22917251604779,2.1228086309597,-0.00650307097473499,0.617648503151028
5.02487997034298,-4.99017018711395,4.81663273012473,-0.0132639729572787,1.48980485889916
8.88199174011802,-8.85173956853511,8.63905763498255,0.00313407913936548,2.76750074204091
13.9292915489845,-13.8889553202073,13.6157690434889,-0.00854280072540053,4.39384144351975
20.0233852495549,-19.9853408519582,19.6225439760814,-0.00202254101681192,6.39277659917216
26.3101073608484,-27.1553919960049,26.7512275673196,-0.0381074229541512,8.7518157290643
31.4715403625049,-35.4451172632962,34.9658953634487,-0.0991618056032917,11.3975629396399
35.5637768226678,-44.9518621832248,44.4065782495988,0.12889258559263,14.25341377369
38.5375423709558,-55.4159049872581,54.8605369964378,1.06845742593791,16.5762992667094
40.4330586445871,-67.0142896340914,66.1531340680097,2.70632030867683,19.0466640961954
41.2358298113449,-79.7287960658394,76.6766498911775,3.73922513046908,21.9950476141591
41.1428960569746,-92.8099954864713,86.1195673127286,4.88271768221512,25.0439852251683
41.0813030939981,-104.715485511495,94.5626733817765,6.32542541035453,27.6484794744945
41.0689845014028,-115.483654313183,101.800849207664,7.42273126127728,30.2487338361367
41.1809404545713,-125.203310349783,107.952124096189,8.30687389409956,32.5541670347164
41.0432586964014,-133.915133624747,113.03769748577,9.36205588792429,34.5461258562553
41.0980907573954,-141.436923559224,117.095957548681,10.0758467090983,36.1984364427562
41.1954935825677,-147.850040160124,119.984810751731,10.5744918782006,37.7274946401998
41.0130065248185,-153.181412443816,121.793065553164,11.057724482614,38.8850871103262
41.0063029186155,-157.425883790145,122.489209274248,11.4389133037145,39.8502001387564
41.2391529665566,-160.58116236793,122.135694314652,11.6451781099616,40.5957786584042
41.1798518347606,-162.610005920489,121.70884075728,11.8390097320543,41.0823917138088
41.1238738581763,-163.561688818201,121.503148908828,11.964716672306,41.3140958461597
40.9290682078318,-163.463140077438,121.740353436012,11.9217448376712,41.3388476229094
41.1742368483683,-162.651258881738,121.899062745263,11.8297278157732,41.1140189841
41.0309401038061,-162.435253792974,121.506013697803,11.8402129434241,41.082964671604
41.1037057437877,-162.931435243557,121.504294824418,11.7919126012946,41.0835376293991
41.15521464957,-163.335370489124,122.088711775451,11.855167141877,41.2497526857665
41.0432586964014,-162.72517043731,121.943180495488,11.8054917010392,41.1751535808405
41.2223653031593,-162.37681209787,121.647534273201,11.7229857785404,41.0134648910546
41.0992366729857,-163.037432435656,121.761552874432,11.7455603156685,41.0649737968368
41.1003252927964,-163.259167102372,121.604562438566,11.7658430216161,41.1922850189149
41.1025598281974,-162.961802006699,121.631491454937,11.7722028531421,41.2093591612098
40.9559399284235,-162.735483677622,122.03714557389,11.7188031866359,41.0796988121717
41.070130416993,-162.816270726736,121.834318514413,11.7053959742298,41.0679531773715
41.1529801141689,-162.675896066929,121.345012557372,11.6891812686276,41.054603260745
41.0454932318024,-162.323527022923,121.362774249021,11.638417207979,40.9395533354827
41.2627015319365,-162.505727601775,121.767282452383,11.6542308431247,40.9747902398833
41.1316660841901,-163.154315825863,121.962088102728,11.7185167077383,41.1673613548267
40.9883693396279,-162.993887643226,121.75238554971,11.6739405912772,41.1046797720394
41.1283429289783,-162.57219070601,121.735769773651,11.6316563059965,41.0128919332595
40.9828116490151,-162.578493241756,121.536380460945,11.6330314047048,40.9773112541818
41.1059402791887,-163.418449369418,122.137986145833,11.7165686512349,41.1274261965061
41.0174755956205,-163.53361388624,122.486917443067,11.7046511290962,41.1759557217537
41.1764713837693,-162.63922676804,122.034853742709,11.6279320803282,41.0312838784832
41.0309401038061,-162.28743068183,121.366211995792,11.5951588944467,40.9192706295351
41.0309401038061,-162.863253265936,121.499711162057,11.5937264999588,40.9466580121423
41.2245998385603,-163.496944587351,122.207314039044,11.6497044765431,41.1303482812613
40.8999046560597,-163.274064005045,122.197000798731,11.6407090391596,41.1277126754037
41.2660246871483,-162.942321441665,121.857809784014,11.5977945003043,41.030596329129
41.1037057437877,-162.756683116042,121.542110038897,11.5897730911724,40.9761080428121
41.0387896255994,-162.79220649934,121.506013697803,11.5974507256272,40.9800041558189
41.0320287236168,-162.930289327967,121.860101615194,11.5963621058164,40.975878859694
41.2324493603536,-163.070091029979,122.021102755626,11.5980236834223,40.9812646629682
41.2111926261542,-163.180098926644,122.175801360311,11.649016927189,41.0862305310362
41.2067235553522,-162.941175526074,121.883592884795,11.6171604737797,41.0103709189609
41.1820863701616,-162.530364786965,121.322667203362,11.5499525244108,40.8885600917161
41.0734535722048,-162.824865093663,121.415486366173,11.5570572010705,40.8897633030858
41.0029224676242,-163.058058916281,121.807389498042,11.6004301061619,41.0266429203426
41.2805778151446,-163.005346799129,121.994173739255,11.581350611584,40.9802906347165
41.0018338478134,-163.456264583897,122.250858831473,11.5879969220075,41.0123762712438
0.0291102666972117,-0.031349500352142,0.0223925084366414,-0.00463522856260846,0
0.869950468236885,-0.901296989208493,0.801653899057291,0.0274274896529124,0.194920241903507
2.81585837994994,-2.85280842815793,2.70949449486186,0.051210967728793,0.781800911456009
5.88250038682865,-5.91836754480384,5.7134491893753,0.0572957795130824,1.7535946277774
10.0441793317614,-10.068816516952,9.80565700164842,0.0694367551919046,3.09219592454154
15.2851388753821,-15.322094653168,15.0074835278617,0.0225802667061058,4.78580187116874
21.6323080340618,-21.6804364888528,21.2997633297679,-0.00945953319760997,6.84065770762592
27.6189148522657,-29.2356871585659,28.6960182113321,0.00426280599577345,9.22032331814277
32.5542587079636,-37.7996873223863,37.191721805973,-0.0697862594469341,11.9830685104841
36.3956542454182,-47.4755120876581,46.9122945750445,0.0221963849833683,14.7415165193619
39.0917071504063,-58.2205333944235,57.6292409498485,1.18850927275167,17.0335768830033
40.7062449213054,-70.0985214452806,69.4401929386753,2.76806224068013,19.5690297180162
41.2302148249526,-83.0559619821641,82.2658531826787,3.84930063615402,22.5586661972293
41.1305774643793,-96.7817389223181,94.5724136642937,5.11404939199919,25.6900524349578
41.2671706027385,-110.525850511916,105.819002224917,6.70152636623431,28.7101702688719
41.1126438853917,-123.937073622544,115.986711257308,7.97730857034031,31.9173416341623
41.2268343739613,-136.24821776652,125.06121681659,9.05482445901924,34.8525070157924
41.0790685585971,-147.61398154853,133.130181445418,10.2314505870999,37.3359295534295
41.0756881076058,-157.742729450852,139.989059210929,11.1476673972936,39.6335647964174
40.9267763766513,-166.752490779285,145.741555474042,11.8838608682572,41.7856974073319
41.1776172993596,-174.642692576031,150.403713053022,12.6433737214826,43.5597466283955
41.1216393227753,-181.53709372484,153.997877301877,13.2950559176644,45.125754874047
41.1988740335589,-187.243753364343,156.454147369603,13.696011782697,46.5285847396454
41.0992366729857,-191.835437134522,157.891698477586,14.0975406055246,47.5270782892198
41.0533427535957,-195.328760811434,158.216565547426,14.4599937067244,48.3689824733851
41.2156616969563,-197.776436512233,157.690590291495,14.596071183068,48.957925791
41.0320287236168,-199.102833807961,156.805943455813,14.7283098421842,49.2915591151047
41.2380643467459,-199.374988760648,156.522329347224,14.7934551434905,49.3790497704212
41.0813030939981,-198.723535747584,157.192117009732,14.7219500106582,49.3012993976219
41.1887899763646,-198.269180216046,157.695746911652,14.6765144575043,49.1127962830239
40.9950729458309,-198.294963316827,157.582874226011,14.6898643741309,49.1015663102393
41.0802144741873,-198.408981918058,157.048877560949,14.6719307951433,49.1025976342706
41.1865554409636,-198.994544784681,157.458542384467,14.7162777284864,49.1718682317019
40.9424754202379,-199.073040002614,157.520421826342,14.7116367703459,49.2559784360271
41.1316660841901,-198.410127833648,157.194408840912,14.642079694017,49.1538200611553
40.909988713254,-197.870401590635,157.016218966626,14.6502156947078,49.0378534034208
41.159683720372,-197.994733432178,157.14055080817,14.6240888192499,48.9505919312224
